"","type","longitude","latitude","location_name","location_id","comments_count","filter","created_time","link","likes_count","image_url","caption","username","user_id","user_fullname","id"
"37","image",39.155503577,21.574669543,NA,NA,0,"Lark",2015-07-13 22:37:08,"https://instagram.com/p/5FYisJor2t/",10,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/10547344_1468891516761419_842786745_n.jpg","<U+062F><U+0627><U+0631> <U+0627><U+0644><U+0623><U+0648><U+0628><U+0631><U+0627><U+060C> #<U+0633><U+064A><U+062F><U+0646><U+064A>
<U+062C><U+0631><U+0649> <U+0627><U+0641><U+062A><U+062A><U+0627><U+062D> <U+062F><U+0627><U+0631> <U+0627><U+0644><U+0623><U+0648><U+0628><U+0631><U+0627> <U+0641><U+064A> <U+0633><U+064A><U+062F><U+0646><U+064A> <U+0639><U+0627><U+0645> 1973<U+060C> <U+0648><U+0623><U+062F><U+0631><U+062C> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0635><U+0631><U+062D> <U+0628><U+0648><U+0635><U+0641><U+0647> <U+0639><U+0645><U+0644><U+0627><U+064B> <U+0647><U+0646><U+062F><U+0633><U+064A><U+0627><U+064B> <U+0631><U+0627><U+0626><U+0639><U+0627><U+064B> <U+0644><U+0644><U+0642><U+0631><U+0646> <U+0627><U+0644><U+0639><U+0634><U+0631><U+064A><U+0646>. <U+0641><U+0647><U+0648> <U+064A><U+0634><U+0645><U+0644> <U+062C><U+0648><U+0627><U+0646><U+0628> <U+0625><U+0628><U+062F><U+0627><U+0639><U+064A><U+0629> <U+0648><U+0645><U+0628><U+062A><U+0643><U+0631><U+0629> <U+0639><U+062F><U+0629> <U+0639><U+0644><U+0649> <U+0635><U+0639><U+064A><U+062F> <U+0627><U+0644><U+0647><U+0646><U+062F><U+0633><U+0629> <U+0627><U+0644><U+0645><U+0639><U+0645><U+0627><U+0631><U+064A><U+0629> <U+0648><U+0627><U+0644><U+062A><U+0635><U+0645><U+064A><U+0645>. <U+0628><U+0646><U+064A><U+0629> <U+062D><U+062F><U+064A><U+062B><U+0629> <U+0643><U+0628><U+0631><U+0649> <U+0641><U+064A> <U+0645><U+0634><U+0647><U+062F> <U+0628><U+062D><U+0631><U+064A><U+060C> <U+0639><U+0644><U+0649> <U+0637><U+0631><U+0641> <U+0634><U+0628><U+0647> <U+062C><U+0632><U+064A><U+0631><U+0629> <U+0645><U+0637><U+0644><U+0629> <U+0639><U+0644><U+0649> <U+0645><U+0631><U+0641><U+0623> <U+0633><U+064A><U+062F><U+0646><U+064A><U+060C> <U+062A><U+0631><U+0643><U+062A> <U+0623><U+062B><U+0631><U+0627><U+064B> <U+0643><U+0628><U+064A><U+0631><U+0627><U+064B> <U+0648><U+0644><U+0641><U+062A><U+0631><U+0629> <U+0637><U+0648><U+064A><U+0644><U+0629> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0647><U+0646><U+062F><U+0633><U+0629> <U+0627><U+0644><U+0645><U+0639><U+0645><U+0627><U+0631><U+064A><U+0629>. <U+064A><U+0634><U+0645><U+0644> <U+0645><U+0628><U+0646><U+0649> <U+062F><U+0627><U+0631> <U+0627><U+0644><U+0623><U+0648><U+0628><U+0631><U+0627> <U+062B><U+0644><U+0627><U+062B> <U+0645><U+062C><U+0645><U+0648><U+0639><U+0627><U+062A> <U+0645><U+0646> ""<U+0627><U+0644><U+0623><U+0635><U+062F><U+0627><U+0641>"" <U+0627><U+0644><U+0645><U+062A><U+0634><U+0627><U+0628><U+0643><U+0629> <U+0627><U+0644><U+062A><U+064A> <U+062A><U+0624><U+0648><U+064A> <U+0642><U+0627><U+0639><U+062A><U+064A> <U+0623><U+062F><U+0627><U+0621> <U+0631><U+0626><U+064A><U+0633><U+064A><U+062A><U+064A><U+0646> <U+0648><U+0645><U+0637><U+0639><U+0645><U+0627><U+064B>. <U+0648><U+062A><U+062D><U+064A><U+0637> <U+0628><U+0627><U+0644><U+0628><U+0646><U+064A><U+0629> <U+0645><U+0645><U+0631><U+0627><U+062A> <U+0644><U+0644><U+0645><U+0634><U+0627><U+0629>. <U+0623><U+0648><U+0643><U+0644><U+062A> <U+0644><U+062C><U+0646><U+0629> <U+062A><U+062D><U+0643><U+064A><U+0645> <U+062F><U+0648><U+0644><U+064A><U+0629><U+060C> <U+0639><U+0627><U+0645> 1957<U+060C> <U+0645><U+0647><U+0645><U+0629> <U+0625><U+0646><U+062C><U+0627><U+0632> <U+0645><U+0634><U+0631><U+0648><U+0639> <U+062F><U+0627><U+0631> <U+0627><U+0644><U+0623><U+0648><U+0628><U+0631><U+0627> <U+0641><U+064A> <U+0633><U+064A><U+062F><U+0646><U+064A> <U+0625><U+0644><U+0649> <U+0627><U+0644><U+0645><U+0647><U+0646><U+062F><U+0633> <U+0627><U+0644><U+0645><U+0639><U+0645><U+0627><U+0631><U+064A> <U+0627><U+0644><U+062F><U+0646><U+0645><U+0627><U+0631><U+0643><U+064A> <U+062C><U+0648><U+0631><U+0646> <U+0623><U+0648><U+062A><U+0632><U+0648><U+0646><U+060C> <U+0648><U+0644><U+0645> <U+064A><U+0643><U+0646> <U+0645><U+0639><U+0631><U+0648><U+0641><U+0627><U+064B> <U+0622><U+0646><U+0630><U+0627><U+0643><U+060C> <U+0641><U+0623><U+0646><U+0634><U+0623> <U+0646><U+0647><U+062C> <U+0628><U+0646><U+0627><U+0621> <U+0645><U+0633><U+062A><U+062D><U+062F><U+062B><U+0627> <U+062A><U+0645><U+0627><U+0645><U+0627><U+064B> <U+0648><U+0642><U+0627><U+0626><U+0645><U+0627> <U+0639><U+0644><U+0649> <U+0645><U+0628><U+062F><U+0623> <U+0627><U+0644><U+0645><U+0634><U+0627><U+0631><U+0643><U+0629>. <U+0648><U+062A><U+0639><U+062A><U+0631><U+0641> <U+0644><U+062C><U+0646><U+0629> <U+0627><U+0644><U+062A><U+0631><U+0627><U+062B> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645><U+064A> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+0625><U+062F><U+0631><U+0627><U+062C> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0645><U+0628><U+0646><U+0649> <U+0628><U+062F><U+0627><U+0631> #<U+0627><U+0644><U+0623><U+0648><U+0628><U+0631><U+0627> <U+0641><U+064A> <U+0633><U+064A><U+062F><U+0646><U+064A> <U+0643><U+0635><U+0631><U+062D> <U+0641><U+0646><U+064A> <U+0623><U+062E><U+0627><U+0630> <U+0648><U+0645><U+0641><U+062A><U+0648><U+062D> <U+0623><U+0645><U+0627><U+0645> <U+0627><U+0644><U+0645><U+062C><U+062A><U+0645><U+0639> <U+0643><U+0643><U+0644>.  #<U+0627><U+0644><U+064A><U+0648><U+0646><U+0633><U+0643><U+0648> #<U+0642><U+0627><U+0626><U+0645><U+0629>_<U+0627><U+0644><U+062A><U+0631><U+0627><U+062B>_<U+0627><U+0644><U+0639><U+0627><U+0644><U+0645><U+064A> #<U+0627><U+0633><U+062A><U+0631><U+0627><U+0644><U+064A><U+0627> #unesco #worldheritage #patrimoinemondial #australia #sydneyoperahouse  #sydney #heritage #dance #art #picoftheday","unescoarabic","1971662222","<U+0627><U+0644><U+064A><U+0648><U+0646><U+0633><U+0643><U+0648>","1028336026908802477_1971662222"
"38","image",19.937966464,50.058273313,"Krakow Old Town City Center",390167332,1,"Normal",2015-07-13 22:35:09,"https://instagram.com/p/5FYUH6uSt7/",37,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11381788_930742806968831_1100205617_n.jpg","#Krakow #Polska #windowlove #windows_aroundtheworld #windowshot #windowporn #rsa_doorsandwindows #brickwall #brickporn","lapommebleue","36913657","La Pomme Bleue","1028335025931234171_36913657"
"39","image",NA,NA,NA,NA,0,"Normal",2015-07-13 22:27:21,"https://instagram.com/p/5FXa_cIwxn/",2,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11429646_899606906776625_858400434_n.jpg","#pixlr #boppard #boppardgermany #rhine #rhinevalley #worldheritage #church #summernight #oldarchitecture #historic #history #severus #severuskirche #bynight","beautyfultomorrow","1939347242","beautyfultomorrow","1028331099817970791_1939347242"
"40","image",28.985326932,41.013446799,"Topkapi Sarayi",469512103,0,"Lark",2015-07-13 22:22:44,"https://instagram.com/p/5FW5JeERYA/",29,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11355032_1637781956492407_1888510530_n.jpg","Ceiling #Istanbul #Turkey #Topkapi #VisitTurkey #UNESCO #Culture #WorldHeritage #Architecture #Art #Architectureporn #Gorgeous #Gold #Red #Tourism #Travel #Trip #Türkiye #Palace #Saray #PicOfTheDay #Tbt #Sultanahmet","konstantinktrs","1547126092","KONSTANTIN","1028328774125557248_1547126092"
"41","image",23.97970949,40.3255034,"The Holy Mount Athos",272006879,2,"Normal",2015-07-13 22:18:40,"https://instagram.com/p/5FWbZXJSqB/",68,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11244946_785656238200232_1828361721_n.jpg","Holy Mount Athos, Greece","travellerist","697887377","Traveller from Istanbul","1028326729604999809_697887377"
"42","image",NA,NA,NA,NA,0,"Ludwig",2015-07-13 22:15:20,"https://instagram.com/p/5FWC-3EZeF/",62,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/1208206_1639733262931341_667031338_n.jpg","Waterfall, Rjukan.
#foss #waterfall #landskap #landscape #natur #nature #få15 #outdoors #rjukan #tinn #telemark #verdensarven #verdensarv #verdensarvtelemark #worldheritage #unesco #visittelemark #visitrjukan #trær #trees #fjellandskap #mountain #verdensarvenrjukan #reise #reiseopplevelser #travel #turisme #tourism #friluftsliv","reiseharry","1539691124","Bjørn Harry Schønhaug","1028325051882116997_1539691124"
"43","image",NA,NA,NA,NA,0,"Hefe",2015-07-13 22:11:00,"https://instagram.com/p/5FVjR1Qzt6/",27,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11312103_786690791429341_706330322_n.jpg","View of Rome from the top of St. Peter's Basilica <U+26EA><U+FE0F> <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9>
#smilephotography #nofilter #view #romeview #roma #rome #stpetersbasilica #basilica #stpeterasquare #bernini #city #cityview #onthetop #architecture #amazing #worldheritage #unesco #lonelyplanet #worldtravelbook #travel #travelbug #traveling #instatravel #summer #summermood #summertime #lazio #olaszorszag #italy #italia","instavirag","223954301","Rózsa Virág","1028322873229654906_223954301"
"44","image",NA,NA,NA,NA,1,"Normal",2015-07-13 22:07:59,"https://instagram.com/p/5FVNIfL8j6/",32,"https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/e35/sh0.08/924713_1634418123468826_2117161158_n.jpg","Vintage <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> Penang Peranakan Mansion, Malaysia.
#Penang #PeranakanMansion #Malaysia #UNESCO #WorldHeritage #Vintage #Camera #Museum #<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>","jamyang190","890128057","Jamyang Zangpo <ed><U+00A0><U+00BD><ed><U+00B0><U+0098>","1028321351367117050_890128057"
"45","image",NA,NA,NA,NA,0,"Reyes",2015-07-13 22:07:12,"https://instagram.com/p/5FVHcEhZJ8/",1,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/1723215_998810123476983_1702213024_n.jpg","#Öland #Roadtrip #worldheritage #simplethings #storyofmylife","fettparlan","514790355","fettpärlan","1028320960077730428_514790355"
"46","image",138.733131657,35.354574232,"<U+5BCC><U+58EB><U+5C71><U+5BCC><U+58EB><U+5BAE><U+53E3><U+4E5D><U+5408><U+76EE><U+4E07><U+5E74><U+96EA><U+5C71><U+8358>",705942057,1,"Rise",2015-07-13 22:04:27,"https://instagram.com/p/5FUzOqRPOc/",5,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11247131_397551860451119_743886473_n.jpg","<U+53EA><U+4ECA><U+3001><U+4E5D><U+5408><U+76EE>!
<U+5C71><U+9802><U+307E><U+3067><U+3042><U+3068>1Km!
#<U+5BCC><U+58EB><U+5C71>
#<U+5BCC><U+58EB><U+767B><U+5C71> 
#<U+5BCC><U+58EB><U+5BAE><U+53E3>
#MtFuji 
#<U+4E16><U+754C><U+907A><U+7523>
#WorldHeritage","dirty_forty","3164411","dirty_forty","1028319571289109404_3164411"
"47","image",-87.650108837,41.936366713,NA,NA,0,"Normal",2015-07-13 22:02:01,"https://instagram.com/p/5FUhb2AnzD/",5,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/927112_499871870176899_158739233_n.jpg","#Instagram didn't exist in #2009, so I'm playing catch up in posting pics from my trip to the #Philippines. Sorry for the delay. Here's me taking a break from sightseeing in #Vigan, a #UNESCO #worldheritage city that has its #spanish colonial past preserved. Even its #empanadas have a Latin flavor to it. #timehop","fotobugger","144825158","Jeremy Cadiz","1028318348494142659_144825158"
"48","image",NA,NA,NA,NA,4,"Normal",2015-07-13 21:54:13,"https://instagram.com/p/5FToWUNWs-/",117,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11410433_1057868057564273_921749300_n.jpg","Väggen//Skuleberget Högakusten.
The Wall//Skuleberget Highcoust, Sweden.
#skuleberget#högakusten#världsarv 
#highcoast#worldheritage
#ångermanland#sweden","dixhunt","337048417","Dick P.R. Nord. Sthlm Sweden.","1028314425548172094_337048417"
"49","image",115.172311258,-8.543476436,"Royal Temple ( Taman Ayun ) Bali",213493719,1,"Normal",2015-07-13 21:48:05,"https://instagram.com/p/5FS7ZXsqXO/",7,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10268920_713246078804676_1953231941_n.jpg","Bali World Heritage Tour! Royal temple built in 1634. A must place to visit in Bali. #temple #bali #balitemple #baliguide #balicustomizedtours #worldheritage #balitours #traveltobali #guides #heritage #visitbali #temples #royal #royaltemple","balicustomizedtours","1981668240","Bali Customized Tours","1028311336451483086_1981668240"
"50","image",6.081025672,50.776841779,NA,NA,0,"Amaro",2015-07-13 21:40:19,"https://instagram.com/p/5FSCfJBEbP/",13,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/925593_954856024537545_33664911_n.jpg","#Pottliebe #durchdiedecke <U+2661> thanks for pushing me into the pool tho #bakagaijin #bunkernacht #festival at #unesco #worldheritage #zollverein","sarahdko","533235272","Sarah","1028307425637451471_533235272"
"51","image",138.909211667,35.312916667,NA,NA,1,"Normal",2015-07-13 21:35:33,"https://instagram.com/p/5FRfmoMYfs/",10,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11327062_606520332821033_1234874344_n.jpg","They should take those electric poles for the scenery. #fujisan #mtfuji #<U+5BCC><U+58EB><U+5C71> #fuji360 #mysky #gotemba #worldheritage #<U+9759><U+5CA1> #<U+5FA1><U+6BBF><U+5834>","windyrider","833168","Hideaki Ototsu","1028305028495017964_833168"
"52","image",NA,NA,NA,NA,0,"Lark",2015-07-13 21:31:19,"https://instagram.com/p/5FRAi6Bd82/",22,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11264553_1025205230853017_89708868_n.jpg","@otaru #otaru #hokaido #japan #holiday #travel #traveling #travelling #travelgram #traveler #travelphotography #travels #traveller #traveltheworld #worldheritage #world #worlderlust #worldingram #travelife
#photo #photooftgeday #photographer #photos #photograph #picture
#love #wander #single","darnakedworld","41155374","Travel Single Dar","1028302894195400502_41155374"
"53","image",NA,NA,NA,NA,2,"Normal",2015-07-13 21:31:09,"https://instagram.com/p/5FQ_VwsLT5/",23,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11383295_114058408935888_1274699170_n.jpg","Khajou Bridge_Isfahan

#khajoubridge#isfahanziba#isfahan#iloveisfahan#insta_persia#tourismtopend#best_ins_iran#tourist#tourism#ir_photographers#discoveriran#traveldeeper#travelphotography#mustseeiran#irantravel#iranemoon#instaisfahan#irantourist#historicalplace#historicalbridge#unesco#iranian_photographers#instaesfahan#iranian_photoss#irantraveling_comp#worldheritage#unite4heritage#mustseeisfahan#globejetsetter#perspective","myphotographies_89","2022108116","myphotographies","1028302811360703737_2022108116"
"54","image",NA,NA,NA,NA,0,"Normal",2015-07-13 21:30:55,"https://instagram.com/p/5FQ9ohrHJj/",3,"https://scontent.cdninstagram.com/hphotos-prn/t51.2885-15/s640x640/e35/sh0.08/10654851_835548399861980_7646351_n.jpg","Melaka world heritage city .charge 2 RM for all hotels in heritage area. #melaka #malacca #malaysia  #worldheritage","miji_mj","616782843","MJ","1028302694070907491_616782843"
"55","image",-9.390331859,38.787403525,"Pena National Palace",696039788,0,"Normal",2015-07-13 21:30:36,"https://instagram.com/p/5FQ7ZVPQBT/",48,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11258103_727646000678958_988686648_n.jpg","I could live here like a princess <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #sintra #worldheritage #queenofmycastle #portugal #unesco #architecture #beautiful #morish #penapalace #castle #nature #love #disneycastle","peter7gr7","186038903","Peter Gronenschild","1028302540317196371_186038903"
"56","image",NA,NA,NA,NA,1,"Lark",2015-07-13 21:30:01,"https://instagram.com/p/5FQ3Dshd8r/",28,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10518086_131002590567662_1826288589_n.jpg","@otaru #otaru #hokaido #japan #holiday #travel #traveling #travelling #travelgram #traveler #travelphotography #travels #traveller #traveltheworld #worldheritage #world #worlderlust #worldingram #travelife
#photo #photooftgeday #photographer #photos #photograph #picture
#love #wander #single","darnakedworld","41155374","Travel Single Dar","1028302242207620907_41155374"
"57","image",NA,NA,NA,NA,0,"Mayfair",2015-07-13 21:28:05,"https://instagram.com/p/5FQo5GuD79/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11352367_1475776449399292_1194748132_n.jpg","Dedinka v údolí , teda viac na kopci ... #unescoworldheritage #unesco #vlkolinec #malinobrdo #village #unescovillage #worldheritage #walk #hike #sport #gettingtoknowslovakia #slovakia #slovensko #loveliptov #slovakiaig #dailyig","miroslavamatusik","229398598","MIRA","1028301268763295485_229398598"
"58","image",NA,NA,NA,NA,2,"Normal",2015-07-13 21:27:57,"https://instagram.com/p/5FQn6CDQ_b/",37,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11355169_358815107661550_1442134332_n.jpg","Meet our #marketingmanager <ed><U+00A0><U+00BC><ed><U+00BC><U+009E>
Share your memories at #vangsgaarden <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
Photo: @tonibullon
#vangsgaarden #gjestgiveri #aurland #flam #flaam #flåm #sognefjord #fjordnorway #flåmsbana #flamrailway #stegastein #visitsognefjord #visitnorway #europe #travel #world #worldheritage #sognefjorden #fjord #norge #worlderlust #visitflam #cat #norwayinanutshell #historisk #fjordnorway #norway #fjord  #fjords #frozen #travelgram","vangsgaarden","729785834","Vangsgaarden Gjestgiveri","1028301201039232987_729785834"
"59","image",-1.831340052,51.179671701,"Stonehenge",214928,3,"Normal",2015-07-13 21:25:31,"https://instagram.com/p/5FQWHhiaUY/",24,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11419171_476826149158147_1148322282_n.jpg","Standing and lying #stones at #Stonehenge #unesco #worldheritage #archaeology #Wiltshire #England #history #travelbug #wanderlust #calendar","gustav.sjostrand","1555630616","Gustav Sjöstrand","1028299978575553816_1555630616"
"60","image",NA,NA,NA,NA,4,"Normal",2015-07-13 21:21:39,"https://instagram.com/p/5FP5uwOOTf/",58,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11352865_950731434948905_2020987256_n.jpg","#nikolaibogdanovbelsky#wonderfulrussianartist#19thcentury#artwork#art#worldheritage#capture#artgallery#painting#<U+043D><U+0438><U+043A><U+043E><U+043B><U+0430><U+0439><U+043F><U+0435><U+0442><U+0440><U+043E><U+0432><U+0438><U+0447><U+0431><U+043E><U+0433><U+0434><U+0430><U+043D><U+043E><U+0432><U+0431><U+0435><U+043B><U+044C><U+0441><U+043A><U+0438><U+0439>#<U+043F><U+0440><U+0435><U+043A><U+0440><U+0430><U+0441><U+043D><U+044B><U+0439><U+0440><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439><U+0445><U+0443><U+0434><U+043E><U+0436><U+043D><U+0438><U+043A>#19<U+0432><U+0435><U+043A>#<U+043A><U+0430><U+0440><U+0442><U+0438><U+043D><U+044B>#<U+043C><U+0438><U+0440><U+043E><U+0432><U+043E><U+0435><U+043D><U+0430><U+0441><U+043B><U+0435><U+0434><U+0438><U+0435>#<U+0438><U+0441><U+043A><U+0443><U+0441><U+0441><U+0442><U+0432><U+043E>#<U+0436><U+0438><U+0432><U+043E><U+043F><U+0438><U+0441><U+044C>","pavlusha_k","1598468640","<U+041F><U+0430><U+0432><U+043B><U+0443><U+0448><U+0430>","1028298027833025759_1598468640"
"61","image",103.8182373,1.3083,"Singapore Botanic Gardens",213056001,0,"Earlybird",2015-07-13 21:18:54,"https://instagram.com/p/5FPloSSi01/",9,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/10860210_942634562445187_2091117473_n.jpg","The first Singapore's world heritage site! #UNESCO #WorldHeritageSite #heritage #Singapore #BotanicGardens #green #worldheritage #history #bandstand #SG50 #SGSpirit #historic #landmark #sbg #botanic #gardens #sgig","kelculator","184419746","kelculator","1028296646498856245_184419746"
"62","image",NA,NA,NA,NA,0,"Normal",2015-07-13 21:18:25,"https://instagram.com/p/5FPiH8OnP-/",10,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11410704_429371593927078_1560341545_n.jpg","Join us for a tour of Germany, with 39 UNESCO World Heritage Sites along eight different routes. See everything from the Wadden Sea to the Pilgrimage Church of Wies, from Aachen Cathedral all the way to Muskauer Park. 
We'll be introducing each of these unique sites with videos, photo galleries, articles and interviews. 
Eight routes, each showing a new route through the Wonders of World Heritage in Germany. 
Our first route takes us to the UNESCO World Heritage Sites in northern Germany. 
From the Wadden Sea to Stralsund: 500 kilometers, one sea, four towns - and five World Heritage Sites. 
Check out more on dw.com/worldheritage 
#dw #deutschewelle #worldheritage #germany","inside_dw","1360813739","Inside DW","1028296405610558462_1360813739"
